,artistID,name,genres
2663,2683,Doormouse,"['breakcore', 'speedcore', 'idm', 'gabber', 'hardcore techno', 'glitch']"
2664,2684,Duran Duran Duran,"['new wave', 'synthpop']"
2665,2685,Cardopusher,"['ebm', 'breakcore', 'acid house', 'acid techno']"
2666,2686,Knifehandchop,"['breakcore', 'speedcore', 'gabber', 'idm', 'hardcore techno']"
2668,2688,Wagon Christ,"['idm', 'trip hop', 'downtempo']"
2669,2689,Sickboy,['cloud rap']
2670,2690,Abfahrt Hinwil,"['idm', 'glitch']"
2671,2691,Telefon Tel Aviv,"['idm', 'glitch', 'downtempo']"
2672,2692,Xanopticon,"['breakcore', 'idm', 'speedcore', 'glitch']"
2675,2695,Frog Pocket,"['idm', 'breakcore', 'glitch']"
2677,2697,belladonnakillz,"['breakcore', 'speedcore']"
2678,2698,Public Enemy,"['east coast hip hop', 'hip hop', 'hardcore hip hop']"
2680,2700,The Speed Freak,"['frenchcore', 'gabber', 'speedcore', 'tekno', 'hardcore techno', 'hardcore']"
2682,2702,Bondage Fairies,"['electroclash', 'new rave']"
2683,2703,Ed Cox,"['tekno', 'frenchcore']"
2684,2704,Ð ÑÐ±Ð»Ñ,['k-pop']
2686,2706,Angerfist,"['hardcore', 'frenchcore', 'hardstyle', 'gabber', 'hardcore techno', 'speedcore', 'tekno']"
2688,2708,The Rapture,"['new rave', 'indie dance', 'electroclash', 'alternative dance']"
2691,2711,Parov Stelar,"['electro swing', 'swing music', 'nu jazz']"
2694,2714,DJ Spinbad,['j-rap']
2696,2716,DJ Shadow,"['trip hop', 'downtempo']"
2697,2717,64revolt,"['electroclash', 'witch house']"
2698,2718,Rotator,"['breakcore', 'speedcore', 'idm', 'gabber']"
2700,2720,Electric Dragon,"['synthwave', 'darkwave']"
2703,2723,Set Your Goals,"['pop punk', 'skate punk', 'melodic hardcore', 'punk']"
2704,2724,Otto von Schirach,"['breakcore', 'miami bass', 'idm', 'glitch']"
2706,2726,14 Year Old Girls,"['egg punk', 'idm']"
2708,2728,Gidropony,['electroclash']
2713,2733,Uoki-Toki,['gabber']
2719,2739,Sacred Steel,"['speed metal', 'power metal', 'heavy metal', 'thrash metal']"
2720,2740,Dezperadoz,['gothic country']
2722,2742,Steppenwolf,"['classic rock', 'acid rock']"
2724,2744,Machine Head,"['groove metal', 'metal', 'nu metal', 'thrash metal', 'hard rock', 'heavy metal']"
2725,2745,Robert Miles,"['trance', 'eurodance']"
2726,2746,Korpiklaani,"['folk metal', 'pirate metal', 'power metal', 'metal', 'medieval metal', 'folk', 'melodic metal']"
2729,2749,Deathspell Omega,"['black metal', 'avant-garde']"
2730,2750,Hate,"['new wave', 'synthpop']"
2731,2751,Watain,"['black metal', 'metal']"
2732,2752,Dead Congregation,['death metal']
2734,2754,Funeral Mist,['black metal']
2735,2755,1349,['black metal']
2736,2756,Xasthur,['black metal']
2737,2757,Ihsahn,"['progressive metal', 'black metal', 'avant-garde', 'progressive rock']"
2738,2758,Aosoth,['black metal']
2739,2759,Hour of Penance,"['death metal', 'grindcore', 'deathcore']"
2740,2760,Glorior Belli,['black metal']
2741,2761,Akercocke,"['death metal', 'black metal', 'progressive metal', 'avant-garde']"
2742,2762,Aeon,"['medieval', 'celtic']"
2743,2763,Decapitated,"['death metal', 'metal', 'groove metal', 'deathcore', 'grindcore']"
2744,2764,Morbosidad,['black metal']
2745,2765,Vader,"['dangdut', 'sholawat']"
2746,2766,Nightbringer,['black metal']
2747,2767,Merrimack,['black metal']
2748,2768,Ulcerate,"['death metal', 'avant-garde', 'black metal']"
2750,2770,Teratism,['black metal']
2751,2771,Russian Circles,"['post-rock', 'sludge metal', 'math rock', 'progressive metal']"
2752,2772,Blut aus Nord,"['black metal', 'avant-garde']"
2754,2774,Dark Funeral,"['black metal', 'metal', 'death metal']"
2755,2775,dredg,"['progressive rock', 'art rock']"
2756,2776,Unholy Matrimony,['black metal']
2757,2777,Malfeitor,"['death metal', 'black metal', 'gothic metal']"
2758,2778,Cryptopsy,"['death metal', 'grindcore', 'metal', 'deathcore']"
2759,2779,Arkhon Infaustus,"['black metal', 'death metal']"
2760,2780,Lita Ford,"['glam metal', 'hard rock', 'glam rock']"
2761,2781,Vains of Jenna,"['glam metal', 'glam rock']"
2764,2784,Hanoi Rocks,"['glam metal', 'finnish rock', 'glam rock']"
2766,2786,Janis Joplin,"['classic rock', 'acid rock', 'psychedelic rock']"
2767,2787,Whitesnake,"['glam metal', 'hard rock', 'glam rock']"
2768,2788,Joan Jett and the Blackhearts,['rock']
2769,2789,Velvet Revolver,['grunge']
2771,2791,Slash's Snakepit,['hard rock']
2772,2792,Cheap Trick,"['power pop', 'aor', 'classic rock', 'glam rock']"
2774,2794,Alter Bridge,"['post-grunge', 'alternative metal', 'hard rock']"
2777,2797,Mr. Big,['glam metal']
2778,2798,F.T Island,"['stoner rock', 'space rock', 'sludge metal', 'psychedelic rock', 'doom metal']"
2780,2800,ì´í¨ë¦¬,"['latin pop', 'latin']"
2783,2803,MBLAQ,['k-pop']
2784,2804,ìë´ë¹,['nz reggae']
2785,2805,Shy'm,"['midwest emo', 'math rock']"
2786,2806,ZE:A,"['mandopop', 'c-pop', 'chinese r&b', 'taiwanese pop']"
2791,2811,Xploding Plastix,"['nu jazz', 'acid jazz', 'trip hop', 'idm', 'downtempo']"
2793,2813,Dub FX,"['dub', 'drum and bass']"
2797,2817,Cult of Luna,"['sludge metal', 'post-rock', 'drone metal', 'doom metal', 'progressive metal', 'drone']"
2798,2818,The Bloody Beetroots,['electro house']
2799,2819,Plastician,"['grime', 'dubstep', 'uk garage']"
2801,2821,The Dead Weather,"['garage rock', 'blues rock', 'modern blues']"
2803,2823,Eagles of Death Metal,"['stoner rock', 'garage rock']"
2804,2824,Paul Kalkbrenner,"['minimal techno', 'techno', 'electro']"
2806,2826,The White Trainers Community,"['power pop', 'garage rock']"
2808,2828,Red Sparowes,"['post-rock', 'sludge metal']"
2810,2830,Kap Bambino,"['electroclash', 'witch house', 'new rave']"
2814,2834,Lynyrd Skynyrd,"['southern rock', 'classic rock', 'rock']"
2816,2836,Scars on Broadway,"['alternative metal', 'nu metal']"
2817,2837,The Reign Of Kindo,"['progressive rock', 'indie jazz']"
2818,2838,Manowar,"['power metal', 'heavy metal', 'metal', 'hard rock', 'speed metal']"
2820,2840,Dashboard Confessional,"['emo', 'pop punk']"
2822,2842,Stevie Ray Vaughan,"['blues', 'blues rock', 'classic blues', 'southern rock', 'modern blues']"
2823,2843,Trapt,['post-grunge']
2824,2844,Tuatha De Danann,"['folk metal', 'power metal', 'medieval metal', 'celtic rock', 'celtic', 'medieval']"
2825,2845,Closure In Moscow,"['post-hardcore', 'progressive rock', 'math rock']"
2826,2846,Nonpoint,"['nu metal', 'rap metal', 'alternative metal']"
2827,2847,Emarosa,"['post-hardcore', 'screamo']"
2828,2848,Ultraje a Rigor,"['brazilian rock', 'brazilian pop', 'mpb']"
2829,2849,The Scorpions,['ethiopian jazz']
2830,2850,Underoath,"['post-hardcore', 'screamo', 'metalcore', 'emo']"
2831,2851,Powerman 5000,"['industrial metal', 'nu metal', 'industrial rock', 'alternative metal', 'rap metal', 'industrial']"
2833,2853,Thin Lizzy,"['classic rock', 'hard rock']"
2834,2854,Free,"['worship', 'christian', 'cedm', 'pop worship', 'christian pop']"
2836,2856,Night Ranger,"['glam metal', 'aor', 'arena rock', 'hard rock']"
2839,2859,Warrant,"['glam metal', 'glam rock']"
2841,2861,Rod Stewart,['soft rock']
2842,2862,Dudley Taft,"['blues rock', 'blues', 'modern blues']"
2844,2864,Stevie Ray Vaughan and Double Trouble,"['blues', 'blues rock', 'classic blues', 'southern rock', 'modern blues']"
2845,2865,Anders Osborne,"['modern blues', 'blues rock']"
2846,2866,Curtis Salgado,"['blues', 'modern blues', 'soul blues', 'blues rock']"
2847,2867,Lance Lopez,"['blues rock', 'modern blues', 'blues', 'southern rock']"
2848,2868,Andy Egert Blues Band,"['blues rock', 'blues', 'modern blues']"
2849,2869,Canned Heat,"['blues rock', 'blues', 'classic blues']"
2851,2871,Rory Gallagher,"['blues rock', 'blues', 'modern blues', 'classic blues']"
2852,2872,Tab Benoit,"['blues', 'modern blues', 'blues rock', 'country blues']"
2853,2873,Joe Bonamassa,"['blues', 'blues rock', 'modern blues']"
2854,2874,Eric Jerardi,"['blues rock', 'blues']"
2855,2875,Rusty Zinn,"['blues', 'blues rock', 'modern blues']"
2856,2876,Ann Rabson,"['blues', 'boogie-woogie', 'modern blues']"
2857,2877,Wes Jeans,"['blues rock', 'modern blues', 'blues']"
2858,2878,Finis Tasby,"['blues', 'modern blues', 'blues rock']"
2859,2879,Ace Moreland,"['modern blues', 'blues rock', 'blues']"
2860,2880,The Beat Daddys,"['modern blues', 'blues rock', 'blues']"
2862,2882,Devon Allman's Honeytribe,"['blues rock', 'southern rock', 'modern blues', 'blues']"
2864,2884,MORBLUS - Funky Blues Band,"['blues', 'blues rock', 'classic blues']"
2865,2885,John Lyons Band,"['blues rock', 'modern blues']"
2867,2887,Dennis Gruenling,['blues']
2870,2890,Rod Piazza & The Blues Instigators,['blues']
2874,2894,Buddy Guy,"['blues', 'classic blues', 'blues rock', 'soul blues', 'modern blues', 'country blues']"
2875,2895,Peter Green,"['blues', 'blues rock']"
2876,2896,Albert Collins,"['blues', 'classic blues', 'blues rock', 'modern blues']"
2877,2897,Tutu Jones,"['soul blues', 'blues']"
2878,2898,Humble Pie,['blues rock']
2879,2899,The Animals,['classic rock']
2880,2900,Shakin' Stevens,"['christmas', 'rockabilly']"
2881,2901,ZZ Top,"['southern rock', 'classic rock', 'blues rock', 'rock']"
2882,2902,Buddy Holly,"['rockabilly', 'rock and roll', 'doo-wop']"
2883,2903,Chino XL,"['underground hip hop', 'east coast hip hop', 'boom bap', 'hardcore hip hop']"
2884,2904,Stack Bundles,['east coast hip hop']
2887,2907,Redman,"['worship', 'christian', 'pop worship', 'ccm']"
2888,2908,Large Professor,"['jazz rap', 'east coast hip hop', 'boom bap']"
2889,2909,Canibus,"['east coast hip hop', 'hardcore hip hop', 'underground hip hop']"
2891,2911,EPMD,"['east coast hip hop', 'hip hop']"
2892,2912,Aries Spears,['comedy']
2894,2914,Ras Kass,"['west coast hip hop', 'underground hip hop', 'boom bap']"
2895,2915,Kool G Rap,"['east coast hip hop', 'hardcore hip hop', 'boom bap', 'horrorcore', 'underground hip hop']"
2897,2917,The Diplomats,['east coast hip hop']
2899,2919,Busta Rhymes,['east coast hip hop']
2901,2921,Ghostface Killah,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
2902,2922,LL Cool J,['east coast hip hop']
2904,2924,G-Unit,['gangster rap']
2905,2925,O.C.,['bedroom pop']
2906,2926,Main Source,"['east coast hip hop', 'boom bap']"
2907,2927,Jadakiss,['east coast hip hop']
2909,2929,Eric B. & Rakim,"['east coast hip hop', 'hip hop']"
2910,2930,Big Punisher,"['east coast hip hop', 'hardcore hip hop']"
2911,2931,Talib Kweli,"['east coast hip hop', 'hip hop']"
2913,2933,Five Star,"['chinese r&b', 'chinese hip hop', 'c-pop']"
2914,2934,Milk Inc.,['eurodance']
2916,2936,A Flock of Seagulls,"['new wave', 'synthpop']"
2917,2937,Naked Eyes,"['new wave', 'synthpop']"
2918,2938,Echo & The Bunnymen,"['new wave', 'post-punk', 'gothic rock', 'darkwave']"
2919,2939,JLS,['pop punk']
2920,2940,Dead by April,['metalcore']
2923,2943,Twisted Method,"['nu metal', 'rap metal', 'alternative metal', 'industrial metal']"
2924,2944,Machinae Supremacy,['power metal']
2925,2945,Dommin,"['gothic metal', 'gothic rock']"
2929,2949,Saidian,"['power metal', 'symphonic metal', 'speed metal']"
2931,2951,All Ends,['gothic metal']
2933,2953,myGRAIN,"['melodic death metal', 'death metal']"
2934,2954,Ambeon,"['gothic metal', 'symphonic metal', 'progressive metal', 'progressive rock']"
2935,2955,Bury Your Dead,"['metalcore', 'hardcore', 'deathcore']"
2936,2956,Adema,['lullaby']
2939,2959,Eyes Set to Kill,"['screamo', 'post-hardcore', 'metalcore']"
2942,2962,Devin Townsend Project,"['progressive metal', 'progressive rock', 'djent', 'metal']"
2943,2963,Norther,['bossa nova']
2944,2964,Strapping Young Lad,"['industrial metal', 'progressive metal', 'groove metal', 'metal', 'industrial rock', 'industrial']"
2946,2966,Insomnium,"['melodic death metal', 'death metal', 'metal', 'doom metal', 'folk metal']"
2947,2967,Murderdolls,"['horror punk', 'nu metal']"
2948,2968,Elias Viljanen,"['neoclassical', 'power metal', 'symphonic metal']"
2949,2969,Wintersun,"['melodic death metal', 'folk metal', 'power metal', 'symphonic metal', 'metal', 'death metal']"
2950,2970,Hypocrisy,"['melodic death metal', 'death metal', 'metal', 'black metal']"
2951,2971,Animals as Leaders,"['djent', 'progressive metal', 'math rock', 'progressive rock', 'mathcore', 'metal']"
2952,2972,Star One,"['uk garage', 'bassline']"
2953,2973,Dokken,"['glam metal', 'glam rock', 'hard rock', 'heavy metal']"
2954,2974,Skyfire,"['melodic death metal', 'death metal']"
2955,2975,Firewind,"['power metal', 'speed metal', 'heavy metal', 'symphonic metal', 'metal']"
2956,2976,Chamillionaire,['southern hip hop']
2961,2981,Christina Perri,['soft pop']
2962,2982,The Band Perry,['country']
2963,2983,Detonautas Roque Clube,"['brazilian rock', 'mpb', 'brazilian pop', 'pop rock']"
2964,2984,Claudia Leitte,"['axé', 'brazilian pop']"
2966,2986,Rosa De Saron,"['christian rock', 'gospel', 'brazilian gospel']"
2967,2987,HEVO84,"['brazilian rock', 'emo']"
2971,2991,Fats Waller,"['swing music', 'ragtime', 'big band', 'jazz']"
2972,2992,Bix Beiderbecke,"['ragtime', 'big band', 'jazz', 'swing music']"
2973,2993,Lionel Hampton,"['swing music', 'big band', 'jazz']"
2974,2994,Sidney Bechet,"['jazz', 'swing music', 'ragtime']"
2975,2995,Chick Webb,"['swing music', 'big band', 'jazz', 'jazz blues']"
2976,2996,Uncle Dave Macon,"['bluegrass', 'traditional country', 'country blues']"
2977,2997,Charlie Christian,"['bebop', 'swing music', 'big band', 'jazz']"
2978,2998,Slim Gaillard,"['swing music', 'bebop']"
2979,2999,Wynonie Harris,"['boogie-woogie', 'swing music', 'rockabilly']"
2980,3000,Doc Watson,"['bluegrass', 'newgrass', 'country blues', 'folk', 'americana']"
2981,3001,The Carter Family,"['bluegrass', 'traditional country', 'christian country']"
2982,3002,Fletcher Henderson,"['big band', 'swing music', 'ragtime', 'jazz']"
2983,3003,Duke Ellington,"['jazz', 'big band', 'swing music', 'cool jazz']"
2984,3004,Sonny Rollins,"['hard bop', 'jazz', 'bebop', 'cool jazz']"
2985,3005,Louis Jordan,"['swing music', 'big band', 'boogie-woogie', 'jazz blues']"
2986,3006,Slim & Slam,"['swing music', 'boogie-woogie', 'big band']"
2988,3008,Cab Calloway,"['big band', 'swing music', 'jazz blues', 'ragtime']"
2989,3009,Jack Teagarden,"['big band', 'swing music', 'jazz', 'ragtime']"
2991,3011,The Stooges,"['proto-punk', 'punk', 'garage rock']"
2992,3012,Count Basie,"['big band', 'swing music', 'jazz']"
2993,3013,Jimmie Lunceford,"['swing music', 'big band', 'ragtime']"
2994,3014,Milton,"['mpb', 'bossa nova', 'brazilian jazz']"
2995,3015,Benny Goodman,"['big band', 'swing music', 'jazz', 'ragtime']"
2996,3016,Jimmie Rodgers,['doo-wop']
2997,3017,Eddie Bo,['comedy']
2999,3019,Louis Armstrong,"['jazz', 'swing music', 'big band', 'vocal jazz', 'jazz blues']"
3000,3020,Earl Hines,"['swing music', 'jazz', 'ragtime', 'big band', 'boogie-woogie']"
3001,3021,Charlie Barnet,"['big band', 'swing music', 'ragtime', 'jazz']"
3002,3022,Clarence Ashley,['bluegrass']
3003,3023,Buell Kazee,"['country blues', 'bluegrass']"
3004,3024,T-Bone Walker,"['blues', 'classic blues', 'jazz blues']"
3007,3027,Evergreen Terrace,"['metalcore', 'melodic hardcore', 'hardcore', 'post-hardcore']"
3008,3028,Converge,"['mathcore', 'metalcore', 'hardcore', 'hardcore punk', 'grindcore', 'post-hardcore', 'sludge metal']"
3009,3029,The Ghost Inside,"['metalcore', 'melodic hardcore', 'hardcore', 'deathcore', 'post-hardcore', 'metal']"
3010,3030,Bombay Bicycle Club,"['indie rock', 'indie']"
3011,3031,The Ghost of a Thousand,"['hardcore punk', 'hardcore', 'post-hardcore']"
3012,3032,Comeback Kid,"['hardcore', 'melodic hardcore', 'hardcore punk', 'metalcore']"
3014,3034,K.I.Z.,['german hip hop']
3016,3036,Frittenbude,"['german indie', 'german pop']"
3017,3037,Raised Fist,"['hardcore punk', 'hardcore']"
3018,3038,Northcape,"['space music', 'downtempo', 'idm', 'ambient']"
3019,3039,Die Orsons,['german hip hop']
3020,3040,La Dispute,"['post-hardcore', 'midwest emo', 'spoken word', 'melodic hardcore', 'screamo', 'emo']"
3021,3041,Polar Bear Club,"['pop punk', 'melodic hardcore', 'post-hardcore']"
3022,3042,This Is Hell,"['melodic hardcore', 'hardcore', 'hardcore punk']"
3023,3043,Have Heart,"['hardcore', 'melodic hardcore', 'hardcore punk']"
3027,3047,ÐÐ¸-2,"['vocaloid', 'j-pop']"
3030,3050,Biohazard,"['rap metal', 'hardcore', 'groove metal', 'hardcore punk', 'rap rock', 'alternative metal']"
3031,3051,Submersed,"['post-grunge', 'alternative metal']"
3038,3058,The Puppini Sisters,"['swing music', 'electro swing', 'christmas']"
3039,3059,Los Shakers,['latin rock']
3040,3060,Sin Bandera,['latin pop']
3042,3062,Emmanuel,['latin pop']
3043,3063,Luis Miguel,"['mariachi', 'bolero', 'latin pop']"
3046,3066,Santo & Johnny,"['surf rock', 'exotica']"
3048,3068,St. Vincent,['art pop']
3049,3069,El Cuarteto de Nos,"['cuarteto', 'argentine rock', 'latin rock', 'rock en español']"
3050,3070,Carpenters,"['christmas', 'adult standards']"
3052,3072,Nicho Hinojosa,"['trova', 'nueva trova']"
3053,3073,Jesse & Joy,['latin pop']
3054,3074,Jay Vaquer,"['brazilian rock', 'nova mpb']"
3058,3078,Relient K,"['christian rock', 'christian alternative rock', 'pop punk']"
3063,3083,Crazy Lixx,"['glam metal', 'aor', 'arena rock', 'glam rock', 'hard rock']"
3065,3085,Faktion,['underground hip hop']
3066,3086,Eighteen Visions,"['metalcore', 'mathcore']"
3067,3087,Dope Stars Inc.,"['industrial metal', 'industrial rock', 'industrial', 'ebm', 'darkwave']"
3070,3090,Babylon Bombs,"['glam metal', 'glam rock']"
3071,3091,Crash Anthem,['post-grunge']
3072,3092,Decyfer Down,"['christian rock', 'christian alternative rock', 'chinese rock']"
3074,3094,The Exies,['post-grunge']
3075,3095,Slaughter,"['deathcore', 'metal', 'death metal', 'metalcore']"
3076,3096,Gemini Five,['glam metal']
3077,3097,Matchbox Twenty,['post-grunge']
3082,3102,Meiko,['vocaloid']
3089,3109,Sneaker Pimps,['trip hop']
3090,3110,Fiona Apple,['art pop']
3095,3115,South,"['hypertechno', 'techno']"
3098,3118,Jude Cole,"['aor', 'arena rock']"
3099,3119,Suzanne Vega,['singer-songwriter']
3101,3121,Skye,['classical']
3103,3123,Myah Marie,['melodic bass']
3104,3124,We Are the Fallen,"['gothic metal', 'symphonic metal', 'gothic rock']"
3105,3125,Megh Stock,"['brazilian rock', 'nova mpb']"
3106,3126,Dionne Bromfield,"['neo soul', 'retro soul']"
3107,3127,BarlowGirl,"['christian rock', 'ccm', 'christian', 'christian alternative rock', 'christian pop']"
3109,3129,Courtney Love,"['riot grrrl', 'grunge']"
3110,3130,Jackie Mittoo,"['rocksteady', 'dub', 'reggae', 'roots reggae', 'ska', 'soul jazz']"
3111,3131,Augustus Pablo,"['dub', 'roots reggae', 'reggae', 'rocksteady']"
3112,3132,DJ Krush,"['trip hop', 'downtempo', 'acid jazz', 'nu jazz']"
3113,3133,Scientist,['alternative r&b']
3114,3134,Horace Andy,"['roots reggae', 'dub', 'reggae', 'rocksteady', 'lovers rock', 'ragga']"
3115,3135,The Gladiators,"['roots reggae', 'reggae', 'rocksteady', 'dub', 'ragga']"
3116,3136,Tsunami Wazahari,['dub']
3118,3138,Dennis Brown,"['lovers rock', 'reggae', 'roots reggae', 'rocksteady', 'dub', 'ragga']"
3119,3139,Johnny Clarke,"['roots reggae', 'dub', 'reggae', 'rocksteady', 'lovers rock']"
3120,3140,Ondubground,"['dub', 'ragga', 'reggae']"
3122,3142,Linval Thompson,"['roots reggae', 'dub', 'reggae', 'rocksteady', 'ragga']"
3123,3143,Barry Brown,"['roots reggae', 'dub', 'reggae', 'rocksteady', 'lovers rock']"
3124,3144,Himuki,"['jazz rap', 'j-rap']"
3125,3145,King Tubby,"['dub', 'roots reggae', 'reggae', 'rocksteady']"
3126,3146,Prince Far I,"['dub', 'roots reggae', 'reggae', 'rocksteady']"
3127,3147,"Lee ""Scratch"" Perry","['dub', 'reggae', 'rocksteady', 'roots reggae', 'ska', 'ragga']"
